YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_IFR_2,DLY_ATC_PRE_2,FLT_DEP_3,DLY_ATC_PRE_3
2025,01,JAN,2025-01-02,EICK,Cork,Ireland,32,,,29,12
2025,01,JAN,2025-01-02,EIDL,Donegal,Ireland,2,,,,
2025,01,JAN,2025-01-02,EIDW,Dublin,Ireland,263,262,159,191,178
2025,01,JAN,2025-01-02,EIKN,Connaught,Ireland,8,,,8,0
2025,01,JAN,2025-01-02,EIKY,Kerry - Farranfore,Ireland,5,,,4,0
2025,01,JAN,2025-01-02,EINN,Shannon,Ireland,26,,,19,5
2025,01,JAN,2025-01-02,EISG,Sligo,Ireland,1,,,,
2025,01,JAN,2025-01-02,EIWF,Waterford,Ireland,0,,,,
2025,01,JAN,2025-01-02,EKCH,Copenhagen - Kastrup,Denmark,304,301,670,237,649
2025,01,JAN,2025-01-02,ELLX,Luxembourg,Luxembourg,87,87,0,61,5
2025,01,JAN,2025-01-02,ENAL,Alesund,Norway,10,,,5,0
2025,01,JAN,2025-01-02,ENAN,Andenes,Norway,4,,,,
2025,01,JAN,2025-01-02,ENAT,Alta,Norway,14,,,3,0
2025,01,JAN,2025-01-02,ENBL,Forde Bringeland,Norway,5,,,,
2025,01,JAN,2025-01-02,ENBN,Bronnoysund Bronnoy,Norway,5,,,,
2025,01,JAN,2025-01-02,ENBO,Bodø,Norway,44,,,8,0
2025,01,JAN,2025-01-02,ENBR,Bergen,Norway,94,93,0,37,0
2025,01,JAN,2025-01-02,ENBS,Batsfjord,Norway,3,,,,
2025,01,JAN,2025-01-02,ENBV,Berlevåg,Norway,3,,,,
2025,01,JAN,2025-01-02,ENCN,Kristiansand Kjevik,Norway,12,,,5,0
2025,01,JAN,2025-01-02,ENDU,Bardufoss,Norway,5,,,4,0
2025,01,JAN,2025-01-02,ENEV,Harstad - Narvik Evenes,Norway,11,,,5,21
2025,01,JAN,2025-01-02,ENFL,Florø,Norway,10,,,,
2025,01,JAN,2025-01-02,ENGM,Oslo - Gardermoen,Norway,275,275,64,220,66
2025,01,JAN,2025-01-02,ENHD,Haugesund,Norway,8,,,3,0
2025,01,JAN,2025-01-02,ENHF,Hammerfest,Norway,18,,,,
2025,01,JAN,2025-01-02,ENHV,Honningsvåg Valan,Norway,4,,,,
2025,01,JAN,2025-01-02,ENKB,Kristiansund Kvernberget,Norway,6,,,2,0
2025,01,JAN,2025-01-02,ENKR,Kirkenes Høybuktmoen,Norway,12,,,3,0
2025,01,JAN,2025-01-02,ENLK,Leknes,Norway,4,,,,
2025,01,JAN,2025-01-02,ENMH,Mehamn,Norway,4,,,,
2025,01,JAN,2025-01-02,ENML,Molde Årø,Norway,6,,,3,0
2025,01,JAN,2025-01-02,ENMS,Mosjøen Kjærstad,Norway,6,,,,
2025,01,JAN,2025-01-02,ENNA,Lakselv Banak,Norway,4,,,,
2025,01,JAN,2025-01-02,ENNM,Namsos Høknesøra,Norway,4,,,,
2025,01,JAN,2025-01-02,ENOV,Orsta¿Volda Hovden,Norway,10,,,,
2025,01,JAN,2025-01-02,ENRA,Mo i Rana Røssvoll,Norway,5,,,,
2025,01,JAN,2025-01-02,ENRM,Rorvik Ryum,Norway,3,,,,
2025,01,JAN,2025-01-02,ENRO,Roros,Norway,3,,,,
2025,01,JAN,2025-01-02,ENRS,Rost,Norway,0,,,,
2025,01,JAN,2025-01-02,ENSB,Svalbard Longyear,Norway,2,,,1,0
2025,01,JAN,2025-01-02,ENSD,Sandane  Anda,Norway,4,,,,
2025,01,JAN,2025-01-02,ENSG,Sogndal Haukåsen,Norway,8,,,,
2025,01,JAN,2025-01-02,ENSH,Svolvær Helle,Norway,4,,,,
2025,01,JAN,2025-01-02,ENSK,Stokmarknes Skagen,Norway,8,,,,
2025,01,JAN,2025-01-02,ENSR,Sorkjosen,Norway,3,,,,
2025,01,JAN,2025-01-02,ENSS,Vardø Svartnes,Norway,2,,,,
2025,01,JAN,2025-01-02,ENST,Sandnessjøen Stokka,Norway,5,,,,
2025,01,JAN,2025-01-02,ENTC,Tromsø,Norway,72,,,32,0
2025,01,JAN,2025-01-02,ENVA,Trondheim,Norway,56,55,0,23,0
2025,01,JAN,2025-01-02,ENVD,Vadsø,Norway,8,,,,
2025,01,JAN,2025-01-02,ENVR,Værøy,Norway,0,,,,
2025,01,JAN,2025-01-02,ENZV,Stavanger,Norway,63,53,0,34,0
2025,01,JAN,2025-01-02,EPBY,Bydgoszcz,Poland,4,,,4,0
2025,01,JAN,2025-01-02,EPGD,Gdansk,Poland,63,,,56,6
2025,01,JAN,2025-01-02,EPKK,Krakow - Balice,Poland,112,,,98,107
2025,01,JAN,2025-01-02,EPKT,Katowice - Pyrzowice,Poland,43,,,26,0
2025,01,JAN,2025-01-02,EPLB,Lublin,Poland,3,,,2,0
2025,01,JAN,2025-01-02,EPLL,Lodz - Lublinek,Poland,4,,,2,0
2025,01,JAN,2025-01-02,EPMO,Warszawa - Modlin,Poland,15,,,14,7
2025,01,JAN,2025-01-02,EPPO,Poznan - Lawica,Poland,38,,,26,4
2025,01,JAN,2025-01-02,EPRZ,Rzeszow - Jasionka,Poland,11,,,7,0
2025,01,JAN,2025-01-02,EPSC,Szczecin - Goleniów,Poland,9,,,7,8
2025,01,JAN,2025-01-02,EPWA,Warszawa - Chopina,Poland,255,254,267,214,217
2025,01,JAN,2025-01-02,EPWR,Wroclaw - Strachowice,Poland,43,,,34,19
2025,01,JAN,2025-01-02,EPZG,Zielona Gora - Babimost,Poland,1,,,1,0
2025,01,JAN,2025-01-02,ESGG,Göteborg,Sweden,58,58,0,44,0
2025,01,JAN,2025-01-02,ESSA,Stockholm - Arlanda,Sweden,238,238,48,188,59
2025,01,JAN,2025-01-02,ESSB,Stockholm - Bromma,Sweden,3,,,,
2025,01,JAN,2025-01-02,EVRA,Riga,Latvia,91,91,12,83,20
2025,01,JAN,2025-01-02,EYKA,Kaunas,Lithuania,18,,,15,0
2025,01,JAN,2025-01-02,EYPA,Palanga,Lithuania,6,,,6,0
2025,01,JAN,2025-01-02,EYSA,Siauliai,Lithuania,3,,,,
2025,01,JAN,2025-01-02,EYVI,Vilnius,Lithuania,47,,,41,0
2025,01,JAN,2025-01-02,GCFV,Fuerteventura,Spain,83,83,9,63,20
2025,01,JAN,2025-01-02,GCGM,La Gomera,Spain,4,,,4,0
2025,01,JAN,2025-01-02,GCHI,Hierro,Spain,8,,,6,0
2025,01,JAN,2025-01-02,GCLA,La Palma,Spain,32,,,26,0
2025,01,JAN,2025-01-02,GCLP,Gran Canaria,Spain,222,,,169,177
2025,01,JAN,2025-01-02,GCRR,Lanzarote,Spain,114,113,19,84,20
2025,01,JAN,2025-01-02,GCTS,Tenerife Sur - Reina Sofia,Spain,149,147,1071,110,1359
2025,01,JAN,2025-01-02,GCXO,Tenerife North,Spain,108,,,92,11
2025,01,JAN,2025-01-02,GEML,Melilla,Spain,16,,,,
2025,01,JAN,2025-01-02,GMAD,Al Massira,Morocco,38,,,21,0
2025,01,JAN,2025-01-02,GMFF,Saïss,Morocco,16,,,10,0
2025,01,JAN,2025-01-02,GMME,Rabat-Salé,Morocco,25,,,11,0
2025,01,JAN,2025-01-02,GMMN,Mohammed V International,Morocco,124,,,11,5
2025,01,JAN,2025-01-02,GMMX,Menara,Morocco,121,,,67,200
2025,01,JAN,2025-01-02,GMTT,Ibn Batouta,Morocco,29,,,14,0
2025,01,JAN,2025-01-02,LATI,Tirana,Albania,80,,,69,12
2025,01,JAN,2025-01-02,LBSF,Sofia,Bulgaria,111,111,45,61,49
2025,01,JAN,2025-01-02,LCLK,Larnaca,Cyprus,79,,,36,30
2025,01,JAN,2025-01-02,LCPH,Paphos,Cyprus,20,,,13,1
2025,01,JAN,2025-01-02,LDZA,Zagreb,Croatia,65,65,19,25,15
2025,01,JAN,2025-01-02,LEAB,Albacete,Spain,1,,,,
2025,01,JAN,2025-01-02,LEAL,Alicante,Spain,147,147,101,127,61
2025,01,JAN,2025-01-02,LEAM,Almeria,Spain,6,,,2,0
2025,01,JAN,2025-01-02,LEAS,Asturias,Spain,19,,,13,1
2025,01,JAN,2025-01-02,LEBB,Bilbao,Spain,58,58,0,53,9
2025,01,JAN,2025-01-02,LEBL,Barcelona,Spain,476,,,392,331
2025,01,JAN,2025-01-02,LEBZ,Badajoz,Spain,6,,,,
2025,01,JAN,2025-01-02,LECO,La Coruna,Spain,14,,,10,0
2025,01,JAN,2025-01-02,LECU,Madrid - Cuatro Viento,Spain,2,,,,
2025,01,JAN,2025-01-02,LEGE,Gerona,Spain,12,,,7,0
2025,01,JAN,2025-01-02,LEGR,Granada,Spain,12,,,8,0
2025,01,JAN,2025-01-02,LEGT,Madrid - Getafe,Spain,1,,,,
2025,01,JAN,2025-01-02,LEIB,Ibiza,Spain,55,,,27,7
2025,01,JAN,2025-01-02,LEJR,Jerez De La Frontera,Spain,11,,,4,1
2025,01,JAN,2025-01-02,LELL,Sabadell,Spain,6,,,,
2025,01,JAN,2025-01-02,LELN,Leon,Spain,0,,,,
2025,01,JAN,2025-01-02,LEMD,Madrid - Barajas,Spain,591,,,298,424
2025,01,JAN,2025-01-02,LEMG,Málaga,Spain,224,218,70,172,80
2025,01,JAN,2025-01-02,LEMH,Mahon,Spain,24,,,7,0
2025,01,JAN,2025-01-02,LEMO,Seville - Moron,Spain,5,,,,
2025,01,JAN,2025-01-02,LEPA,Palma de Mallorca,Spain,177,174,78,120,80
2025,01,JAN,2025-01-02,LEPP,Noain Pamplona,Spain,4,,,,
2025,01,JAN,2025-01-02,LERS,Reus,Spain,1,,,,
2025,01,JAN,2025-01-02,LERT,Rota,Spain,2,,,,
2025,01,JAN,2025-01-02,LESB,Son Bonet,Spain,3,,,,
2025,01,JAN,2025-01-02,LESO,San Sebastian,Spain,9,,,4,0
2025,01,JAN,2025-01-02,LEST,Santiago,Spain,31,,,24,2
2025,01,JAN,2025-01-02,LETO,Madrid - Torrejon,Spain,6,,,,
2025,01,JAN,2025-01-02,LEVC,Valencia,Spain,116,111,12,84,12
2025,01,JAN,2025-01-02,LEVD,Valladolid,Spain,4,,,1,0
2025,01,JAN,2025-01-02,LEVT,Vitoria,Spain,19,,,4,0
2025,01,JAN,2025-01-02,LEVX,Vigo,Spain,13,,,8,5
2025,01,JAN,2025-01-02,LEXJ,Santander,Spain,8,,,5,0
2025,01,JAN,2025-01-02,LEZG,Zaragoza,Spain,9,,,6,0
2025,01,JAN,2025-01-02,LEZL,Sevilla,Spain,108,107,2,85,23
2025,01,JAN,2025-01-02,LFAQ,Albert-Bray,France,1,,,,
2025,01,JAN,2025-01-02,LFBA,Agen-La Garenne,France,1,,,,
2025,01,JAN,2025-01-02,LFBD,Bordeaux-Mérignac,France,60,,,45,8
2025,01,JAN,2025-01-02,LFBE,Bergerac-Roumanière,France,1,,,1,0
2025,01,JAN,2025-01-02,LFBH,La Rochelle-Ile de Ré,France,2,,,1,0
2025,01,JAN,2025-01-02,LFBI,Poitiers-Biard,France,1,,,1,0
2025,01,JAN,2025-01-02,LFBL,Limoges-Bellegarde,France,5,,,2,0
2025,01,JAN,2025-01-02,LFBO,Toulouse-Blagnac,France,89,86,26,67,10
2025,01,JAN,2025-01-02,LFBP,Pau-Pyrénées,France,5,,,4,0
2025,01,JAN,2025-01-02,LFBT,Tarbes-Lourdes Pyrénées,France,6,,,3,0
2025,01,JAN,2025-01-02,LFBZ,Biarritz-Bayonne-Anglet,France,13,,,6,0
2025,01,JAN,2025-01-02,LFCR,Rodez-Marcillac,France,2,,,2,0
2025,01,JAN,2025-01-02,LFGJ,Dôle-Tavaux,France,2,,,2,0
2025,01,JAN,2025-01-02,LFJL,Metz-Nancy-Lorraine,France,1,,,1,0
2025,01,JAN,2025-01-02,LFKB,Bastia-Poretta,France,21,,,6,3
2025,01,JAN,2025-01-02,LFKC,Calvi-Sainte-Catherine,France,3,,,1,0
2025,01,JAN,2025-01-02,LFKF,Figari-Sud Corse,France,6,,,,
2025,01,JAN,2025-01-02,LFKJ,Ajaccio-Napoléon-Bonaparte,France,17,,,3,0
2025,01,JAN,2025-01-02,LFLB,Chambéry-Aix-les-Bains,France,19,,,,
2025,01,JAN,2025-01-02,LFLC,Clermont-Ferrand-Auvergne,France,3,,,3,34
2025,01,JAN,2025-01-02,LFLI,Annemasse,France,3,,,,
2025,01,JAN,2025-01-02,LFLL,Lyon-Saint-Exupéry,France,124,124,24,82,19
2025,01,JAN,2025-01-02,LFLP,Annecy-Meythet,France,7,,,,
2025,01,JAN,2025-01-02,LFLS,Grenoble-Isère,France,10,,,4,0
2025,01,JAN,2025-01-02,LFLX,Châteauroux-Déols,France,2,,,,
2025,01,JAN,2025-01-02,LFLY,Lyon-Bron,France,6,,,,
2025,01,JAN,2025-01-02,LFMD,Cannes-Mandelieu,France,16,,,,
2025,01,JAN,2025-01-02,LFMK,Carcassonne-Salvaza,France,1,,,1,0
2025,01,JAN,2025-01-02,LFML,Marseille-Provence,France,112,113,2,66,11
2025,01,JAN,2025-01-02,LFMN,Nice-Côte d’Azur,France,151,150,71,98,41
2025,01,JAN,2025-01-02,LFMP,Perpignan-Rivesaltes,France,6,,,3,0
2025,01,JAN,2025-01-02,LFMT,Montpellier-Méditerranée,France,28,,,15,0
2025,01,JAN,2025-01-02,LFMU,Béziers-Vias,France,4,,,1,0
2025,01,JAN,2025-01-02,LFMV,Avignon-Caumont,France,7,,,,
2025,01,JAN,2025-01-02,LFOB,Beauvais-Tillé,France,65,,,62,159
2025,01,JAN,2025-01-02,LFOH,Le Havre-Octeville,France,2,,,,
2025,01,JAN,2025-01-02,LFOP,Rouen,France,4,,,,
2025,01,JAN,2025-01-02,LFOT,Tours-Val de Loire,France,4,,,1,0
2025,01,JAN,2025-01-02,LFPB,Paris-Le Bourget,France,69,,,,
2025,01,JAN,2025-01-02,LFPG,Paris-Charles-de-Gaulle,France,692,,,506,537
2025,01,JAN,2025-01-02,LFPN,Toussus-le-Noble,France,9,,,,
2025,01,JAN,2025-01-02,LFPO,Paris-Orly,France,277,276,334,112,116
2025,01,JAN,2025-01-02,LFQQ,Lille-Lesquin,France,19,,,17,2
2025,01,JAN,2025-01-02,LFRB,Brest-Bretagne,France,14,,,9,0
2025,01,JAN,2025-01-02,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,,,,
2025,01,JAN,2025-01-02,LFRG,Deauville-Normandie,France,1,,,,
2025,01,JAN,2025-01-02,LFRH,Lorient-Lann Bihoué,France,1,,,,
2025,01,JAN,2025-01-02,LFRK,Caen-Carpiquet,France,7,,,4,0
2025,01,JAN,2025-01-02,LFRM,Le Mans,France,1,,,,
2025,01,JAN,2025-01-02,LFRN,Rennes-Saint-Jacques,France,11,,,8,0
2025,01,JAN,2025-01-02,LFRS,Nantes-Atlantique,France,65,,,53,20
2025,01,JAN,2025-01-02,LFSB,Bâle-Mulhouse,France,91,91,44,68,19
2025,01,JAN,2025-01-02,LFSL,Brive-Souillac,France,3,,,1,0
2025,01,JAN,2025-01-02,LFST,Strasbourg-Entzheim,France,23,,,18,2
2025,01,JAN,2025-01-02,LFTH,Hyères-Le Palyvestre,France,9,,,,
2025,01,JAN,2025-01-02,LFTW,Nîmes-Garons,France,2,,,2,0
2025,01,JAN,2025-01-02,LGAV,Athens,Greece,325,,,201,201
2025,01,JAN,2025-01-02,LGIR,Heraklion,Greece,22,,,10,0
2025,01,JAN,2025-01-02,LGKF,Kefallinia,Greece,2,,,,
2025,01,JAN,2025-01-02,LGKO,Kos,Greece,6,,,4,0
2025,01,JAN,2025-01-02,LGKR,Corfu,Greece,4,,,2,0
2025,01,JAN,2025-01-02,LGMK,Mikonos,Greece,3,,,2,0
2025,01,JAN,2025-01-02,LGPZ,Aktion,Greece,2,,,,
2025,01,JAN,2025-01-02,LGRP,Rodos,Greece,4,,,1,0
2025,01,JAN,2025-01-02,LGSA,Khania - Souda,Greece,18,,,6,0
2025,01,JAN,2025-01-02,LGSR,Santorini,Greece,11,,,5,2
2025,01,JAN,2025-01-02,LGTS,Thessaloniki,Greece,72,,,55,21
2025,01,JAN,2025-01-02,LGZA,Zakinthos,Greece,1,,,,
2025,01,JAN,2025-01-02,LHBP,Budapest - Ferihegy,Hungary,184,183,22,140,73
2025,01,JAN,2025-01-02,LIBR,Brindisi,Italy,29,,,28,13
2025,01,JAN,2025-01-02,LICC,Catania,Italy,109,106,357,96,223
2025,01,JAN,2025-01-02,LICJ,Palermo Falcone-Borsellino,Italy,78,,,64,29
2025,01,JAN,2025-01-02,LIMC,Milan - Malpensa,Italy,289,289,330,194,110
2025,01,JAN,2025-01-02,LIME,Bergamo,Italy,146,146,189,126,182
2025,01,JAN,2025-01-02,LIMF,Torino Caselle,Italy,53,,,42,27
2025,01,JAN,2025-01-02,LIML,Milan - Linate,Italy,156,155,102,101,115
2025,01,JAN,2025-01-02,LIPE,Bologna,Italy,104,103,86,81,55
2025,01,JAN,2025-01-02,LIPH,Treviso,Italy,24,,,22,129
2025,01,JAN,2025-01-02,LIPZ,Venice,Italy,113,113,134,86,61
2025,01,JAN,2025-01-02,LIRA,Rome - Ciampino,Italy,53,51,82,29,48
2025,01,JAN,2025-01-02,LIRF,Rome - Fiumicino,Italy,418,418,884,320,522
2025,01,JAN,2025-01-02,LIRN,Naples,Italy,89,,,74,72
2025,01,JAN,2025-01-02,LIRP,Pisa San Giusto,Italy,46,,,38,29
2025,01,JAN,2025-01-02,LJLJ,Ljubljana,Slovenia,18,18,3,13,4
2025,01,JAN,2025-01-02,LJPZ,Portorož,Slovenia,1,,,,
2025,01,JAN,2025-01-02,LKKV,Karlovy Vary,Czech Republic,0,,,,
2025,01,JAN,2025-01-02,LKMT,Ostrava,Czech Republic,8,,,1,0
2025,01,JAN,2025-01-02,LKPR,Prague,Czech Republic,178,178,200,113,147
2025,01,JAN,2025-01-02,LKTB,Brno-Tuřany,Czech Republic,4,,,1,0
2025,01,JAN,2025-01-02,LLBG,Tel Aviv - Ben Gurion International,Israel,184,,,59,15
2025,01,JAN,2025-01-02,LMML,Malta,Malta,90,99,173,50,28
2025,01,JAN,2025-01-02,LOWG,Graz,Austria,10,,,3,0
2025,01,JAN,2025-01-02,LOWI,Innsbruck,Austria,36,,,11,8
2025,01,JAN,2025-01-02,LOWK,Klagenfurt,Austria,4,,,2,4
2025,01,JAN,2025-01-02,LOWL,Linz,Austria,8,,,,
2025,01,JAN,2025-01-02,LOWS,Salzburg,Austria,38,,,13,0
2025,01,JAN,2025-01-02,LOWW,Vienna,Austria,310,310,710,248,341
2025,01,JAN,2025-01-02,LPAZ,Santa Maria,Portugal,3,,,,
2025,01,JAN,2025-01-02,LPCS,Cascais,Portugal,5,,,,
2025,01,JAN,2025-01-02,LPFL,Flores,Portugal,2,,,,
2025,01,JAN,2025-01-02,LPFR,Faro,Portugal,66,66,34,44,32
2025,01,JAN,2025-01-02,LPHR,Horta,Portugal,4,,,,
2025,01,JAN,2025-01-02,LPMA,Madeira,Portugal,55,,,44,49
2025,01,JAN,2025-01-02,LPMT,Montijo,Portugal,1,,,,
2025,01,JAN,2025-01-02,LPPD,Ponta Delgada,Portugal,30,,,4,1
2025,01,JAN,2025-01-02,LPPR,Porto,Portugal,148,148,64,123,122
2025,01,JAN,2025-01-02,LPPS,Porto Santo,Portugal,4,,,3,0
2025,01,JAN,2025-01-02,LPPT,Lisbon,Portugal,313,313,1329,260,1152
2025,01,JAN,2025-01-02,LQSA,Sarajevo,Bosnia and Herzegovina,18,,,11,1
2025,01,JAN,2025-01-02,LRBS,Bucharest - Băneasa,Romania,3,,,,
2025,01,JAN,2025-01-02,LROP,Bucharest - Otopeni,Romania,158,159,204,133,87
2025,01,JAN,2025-01-02,LSGG,Geneva,Switzerland,242,243,161,155,140
2025,01,JAN,2025-01-02,LSGS,Sion,Switzerland,23,,,,
2025,01,JAN,2025-01-02,LSZH,Zürich,Switzerland,329,329,638,222,455
2025,01,JAN,2025-01-02,LTAC,Ankara - Esenboğa,Türkiye,119,,,88,76
2025,01,JAN,2025-01-02,LTAI,Antalya,Türkiye,170,,,86,187
2025,01,JAN,2025-01-02,LTBA,Istanbul Atatürk,Türkiye,16,,,,
2025,01,JAN,2025-01-02,LTBJ,Izmir - Adnan Menderes,Türkiye,93,,,60,49
2025,01,JAN,2025-01-02,LTFJ,Istanbul Sabiha Gökçen,Türkiye,344,,,101,1083
2025,01,JAN,2025-01-02,LTFM,Istanbul,Türkiye,699,,,517,532
2025,01,JAN,2025-01-02,LUKK,Chișinău,Moldova,42,,,17,0
2025,01,JAN,2025-01-02,LWSK,Skopje,Republic of North Macedonia,27,,,21,10
2025,01,JAN,2025-01-02,LYBE,Belgrade - Nikola Tesla,Serbia,112,,,97,396
2025,01,JAN,2025-01-02,LYPG,Podgorica,Montenegro,21,,,11,0
2025,01,JAN,2025-01-02,LZIB,Bratislava,Slovakia,22,22,12,9,2
2025,01,JAN,2025-01-02,UDYZ,Yerevan,Armenia,58,,,7,0
2025,01,JAN,2025-01-02,UGTB,Tbilisi,Georgia,58,,,12,36
2025,01,JAN,2025-01-03,BIKF,Keflavik,Iceland,92,89,0,17,23
2025,01,JAN,2025-01-03,EBAW,Antwerp,Belgium,9,,,2,0
2025,01,JAN,2025-01-03,EBBR,Brussels,Belgium,262,263,167,183,125
2025,01,JAN,2025-01-03,EBCI,Charleroi,Belgium,104,106,0,92,33
2025,01,JAN,2025-01-03,EBLG,Liège,Belgium,38,,,1,0
2025,01,JAN,2025-01-03,EBOS,Ostend-Bruges,Belgium,8,,,1,0
2025,01,JAN,2025-01-03,EDDB,Berlin - Brandenburg,Germany,232,232,167,177,213
2025,01,JAN,2025-01-03,EDDC,Dresden,Germany,8,,,7,0
2025,01,JAN,2025-01-03,EDDE,Erfurt,Germany,2,2,0,,
2025,01,JAN,2025-01-03,EDDF,Frankfurt,Germany,525,525,350,359,159
2025,01,JAN,2025-01-03,EDDG,Muenster-Osnabrueck,Germany,9,,,2,0
2025,01,JAN,2025-01-03,EDDH,Hamburg,Germany,128,127,15,100,44
2025,01,JAN,2025-01-03,EDDK,Cologne-Bonn,Germany,150,,,59,17
2025,01,JAN,2025-01-03,EDDL,Dusseldorf,Germany,174,174,0,128,8
2025,01,JAN,2025-01-03,EDDM,Munich,Germany,381,381,2,263,21
2025,01,JAN,2025-01-03,EDDN,Nuremberg,Germany,45,45,18,25,0
2025,01,JAN,2025-01-03,EDDP,Leipzig-Halle,Germany,100,100,0,13,0
2025,01,JAN,2025-01-03,EDDR,Saarbruecken,Germany,2,2,0,1,0
2025,01,JAN,2025-01-03,EDDS,Stuttgart,Germany,95,96,17,70,40
2025,01,JAN,2025-01-03,EDDV,Hanover,Germany,63,,,40,7
2025,01,JAN,2025-01-03,EDDW,Bremen,Germany,17,19,0,11,0
2025,01,JAN,2025-01-03,EETN,Tallinn,Estonia,46,46,934,38,859
2025,01,JAN,2025-01-03,EETU,Tartu,Estonia,1,,,1,0
2025,01,JAN,2025-01-03,EFHK,Helsinki - Vantaa,Finland,197,196,40,179,8
2025,01,JAN,2025-01-03,EGAA,Belfast - Aldergrove,United Kingdom,78,,,52,32
2025,01,JAN,2025-01-03,EGAC,Belfast - City Airport,United Kingdom,43,,,11,2
2025,01,JAN,2025-01-03,EGAE,Londonderry - Eglinton,United Kingdom,8,,,2,0
2025,01,JAN,2025-01-03,EGBB,Birmingham,United Kingdom,124,128,47,79,57
2025,01,JAN,2025-01-03,EGCC,Manchester,United Kingdom,272,,,173,259
2025,01,JAN,2025-01-03,EGGD,Bristol,United Kingdom,105,111,50,82,78
2025,01,JAN,2025-01-03,EGGW,London - Luton,United Kingdom,184,184,76,146,124
2025,01,JAN,2025-01-03,EGHI,Southampton,United Kingdom,33,,,5,10
2025,01,JAN,2025-01-03,EGKB,Biggin Hill,United Kingdom,29,,,,
2025,01,JAN,2025-01-03,EGKK,London - Gatwick,United Kingdom,379,,,295,582
2025,01,JAN,2025-01-03,EGLC,London - City,United Kingdom,70,70,0,23,0
2025,01,JAN,2025-01-03,EGLF,Farnborough,United Kingdom,38,,,,
2025,01,JAN,2025-01-03,EGLL,London - Heathrow,United Kingdom,667,,,147,426
2025,01,JAN,2025-01-03,EGNT,Newcastle,United Kingdom,50,,,22,30
2025,01,JAN,2025-01-03,EGNX,East Midlands,United Kingdom,68,,,13,0
2025,01,JAN,2025-01-03,EGPD,Aberdeen,United Kingdom,46,45,0,9,73
2025,01,JAN,2025-01-03,EGPF,Glasgow,United Kingdom,96,99,0,42,23
2025,01,JAN,2025-01-03,EGPH,Edinburgh,United Kingdom,172,,,101,65
2025,01,JAN,2025-01-03,EGSS,London - Stansted,United Kingdom,294,294,32,214,225
2025,01,JAN,2025-01-03,EHAM,Amsterdam - Schiphol,Netherlands,648,,,519,1678
2025,01,JAN,2025-01-03,EHBK,Maastricht-Aachen,Netherlands,4,,,1,0
2025,01,JAN,2025-01-03,EHGG,Groningen,Netherlands,7,,,2,0
2025,01,JAN,2025-01-03,EHLE,Lelystad,Netherlands,1,,,,
2025,01,JAN,2025-01-03,EHRD,Rotterdam,Netherlands,33,,,16,43
2025,01,JAN,2025-01-03,EICK,Cork,Ireland,34,,,30,4
2025,01,JAN,2025-01-03,EIDL,Donegal,Ireland,2,,,,
2025,01,JAN,2025-01-03,EIDW,Dublin,Ireland,330,330,540,250,396
2025,01,JAN,2025-01-03,EIKN,Connaught,Ireland,12,,,10,0
2025,01,JAN,2025-01-03,EIKY,Kerry - Farranfore,Ireland,5,,,5,0
2025,01,JAN,2025-01-03,EINN,Shannon,Ireland,21,,,16,8
2025,01,JAN,2025-01-03,EIWF,Waterford,Ireland,1,,,,
2025,01,JAN,2025-01-03,EKCH,Copenhagen - Kastrup,Denmark,313,310,42,247,90
2025,01,JAN,2025-01-03,ELLX,Luxembourg,Luxembourg,100,99,15,73,26
2025,01,JAN,2025-01-03,ENAL,Alesund,Norway,14,,,6,0
2025,01,JAN,2025-01-03,ENAN,Andenes,Norway,5,,,,
2025,01,JAN,2025-01-03,ENAT,Alta,Norway,13,,,3,0
2025,01,JAN,2025-01-03,ENBL,Forde Bringeland,Norway,4,,,,
2025,01,JAN,2025-01-03,ENBN,Bronnoysund Bronnoy,Norway,7,,,,
2025,01,JAN,2025-01-03,ENBO,Bodø,Norway,51,,,6,0
2025,01,JAN,2025-01-03,ENBR,Bergen,Norway,75,75,0,31,0
2025,01,JAN,2025-01-03,ENBS,Batsfjord,Norway,3,,,,
2025,01,JAN,2025-01-03,ENBV,Berlevåg,Norway,3,,,,
2025,01,JAN,2025-01-03,ENCN,Kristiansand Kjevik,Norway,12,,,6,0
2025,01,JAN,2025-01-03,ENDU,Bardufoss,Norway,4,,,3,0
2025,01,JAN,2025-01-03,ENEV,Harstad - Narvik Evenes,Norway,13,,,5,0
2025,01,JAN,2025-01-03,ENFL,Florø,Norway,8,,,,
2025,01,JAN,2025-01-03,ENGM,Oslo - Gardermoen,Norway,271,270,32,216,59
2025,01,JAN,2025-01-03,ENHD,Haugesund,Norway,7,,,4,0
2025,01,JAN,2025-01-03,ENHF,Hammerfest,Norway,18,,,,
2025,01,JAN,2025-01-03,ENHV,Honningsvåg Valan,Norway,4,,,,
2025,01,JAN,2025-01-03,ENKB,Kristiansund Kvernberget,Norway,8,,,2,0
2025,01,JAN,2025-01-03,ENKR,Kirkenes Høybuktmoen,Norway,13,,,3,0
2025,01,JAN,2025-01-03,ENLK,Leknes,Norway,8,,,,
2025,01,JAN,2025-01-03,ENMH,Mehamn,Norway,3,,,,
2025,01,JAN,2025-01-03,ENML,Molde Årø,Norway,2,,,2,0
